"COLLES.MDM.LN" "SACKIN" "COPHENETIC"
0 35 0
112.554615017979 243 2303
0 35 0
79.2520672415944 194 2182
52.7988523971879 147 1627
30.7511752470741 120 1188
4.64452861201632 76 442
18.3016373867468 69 561
100.212224969754 219 2746
0 35 0
44.4580096941598 140 1330
102.523986644185 233 2457
65.8281508035465 182 1445
0 35 0
87.8038947044942 209 2223
36.50256084247 126 1337
103.780217225571 230 2774
18.3016373867468 69 561
36.6342017914825 113 488
6.70360803555131 66 465
40.4278171699324 134 1180
32.7529955798753 100 351
0 35 0
2.83575339174761 61 325
122.302076532961 263 2753
18.3016373867468 69 561
18.3016373867468 69 561
0 35 0
0 35 0
34.4817332024592 118 1087
0 35 0
0 35 0
56.1613284101395 137 757
125.67222739326 254 2546
1.72911022320376 57 231
72.8881571010184 196 2107
72.9912154539042 187 2246
33.3553223694337 137 1274
17.5257433979813 95 871
0 35 0
63.4024428621618 162 1540
51.7482605563194 171 1572
0 35 0
44.4781594643578 137 1348
34.7610803523927 123 1288
63.7439075036286 168 1843
91.6862623669244 221 2544
19.2624570282391 72 564
37.4539263461955 116 1069
118.436901862339 245 3071
54.5887974713085 144 1527
0 35 0
100.803391446668 191 1838
0.999028748263384 52 136
41.4368540248427 125 1342
0 35 0
55.6480666739883 134 1585
44.1991422582969 117 465
30.6612228586978 101 1057
15.8891186283296 114 942
21.8416158084223 93 837
0 35 0
86.2851270173983 195 1646
0 35 0
25.4814868902464 100 788
43.0342914522811 149 1578
38.8227152064103 128 845
86.0470777606295 218 2411
105.441346585313 237 2859
36.8513850107105 102 1089
103.331639522273 223 2450
60.3241060669971 170 1852
3.26575137846837 62 351
25.7633496883934 99 996
7.84876700876708 89 606
13.0128601272143 77 564
25.6219415888664 116 1060
0 35 0
16.5395918446434 87 429
27.5960883204796 103 909
44.975917254977 130 1461
1.5444164090629 56 210
18.3016373867468 69 561
0 35 0
79.1625294320624 189 2306
0 35 0
90.3880838459223 213 1955
26.3749895120482 111 927
0 35 0
0 35 0
31.4932169997938 100 345
36.3385033132683 144 1243
0 35 0
84.0165380438441 202 2276
27.6425592088278 100 730
20.6845764414935 87 714
5.4146556665001 65 435
17.3010623576792 76 209
13.0640397428488 92 786
0 35 0
15.2020840340399 95 874
16.7540802817023 95 879
36.8513850107105 102 1089
0 35 0
11.128062755719 71 155
8.63681660051503 67 496
31.683031332112 124 953
150.23016893973 282 3195
0 35 0
79.8432290116238 210 2276
41.2095537805898 116 527
0 35 0
3.26575137846837 62 351
0 35 0
0 35 0
71.2908365063232 191 1973
20.1518576438355 82 639
30.6612228586978 101 1057
88.6631151314944 224 2531
5.29018400544592 68 292
0 35 0
55.6480666739883 134 1585
14.5308871049543 91 757
41.8835054413685 122 1139
55.6480666739883 134 1585
78.9771799037718 185 2210
90.6677771571574 192 2219
39.3198401715282 147 1552
26.6165173824332 101 694
15.4326345480113 86 304
18.3016373867468 69 561
