"COLLES.MDM.LN" "SACKIN" "COPHENETIC"
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
1.03425110452848 21 21
7.37741224129173 27 78
0 14 0
4.56303012762596 26 66
0 14 0
0 14 0
7.83309406300054 33 81
9.45601009854611 34 99
0 14 0
0 14 0
7.37741224129173 27 78
12.3874420097258 38 133
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
30.7404150866148 60 244
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
0.445893858323132 18 6
0 14 0
14.8494012981743 40 74
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
11.3660893907222 37 121
4.56303012762596 26 66
0 14 0
7.37741224129173 27 78
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
14.9648127398439 39 144
0 14 0
0 14 0
0 14 0
14.9648127398439 39 144
0 14 0
0.796158020053955 20 15
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
4.56303012762596 26 66
1.33885012365727 22 28
0 14 0
4.56303012762596 26 66
0 14 0
7.37741224129173 27 78
0.796158020053955 20 15
0 14 0
0 14 0
7.37741224129173 27 78
0.604359177818586 19 10
1.8968616309553 23 18
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
4.70427046461342 31 66
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0.445893858323132 18 6
0 14 0
0 14 0
7.37741224129173 27 78
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0.604359177818586 19 10
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
2.88601283423687 26 46
0 14 0
0 14 0
0 14 0
0 14 0
0.31197236505239 17 3
0 14 0
0 14 0
0 14 0
0.604359177818586 19 10
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0.445893858323132 18 6
2.59588868298294 24 21
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.03825469533561 34 91
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
14.9648127398439 39 144
0 14 0
0 14 0
0 14 0
0 14 0
14.9648127398439 39 144
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
2.82918117726575 27 42
0 14 0
0 14 0
0 14 0
14.9648127398439 39 144
0 14 0
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
1.33885012365727 22 28
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
1.33885012365727 22 28
7.37741224129173 27 78
0 14 0
0 14 0
6.67320802938928 31 64
0 14 0
0 14 0
0 14 0
0 14 0
12.3874420097258 38 133
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
3.66341381053411 25 19
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
7.37741224129173 27 78
4.56303012762596 26 66
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0.604359177818586 19 10
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
8.92388117253637 32 88
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
7.37741224129173 27 78
0.196264977994773 16 1
0 14 0
0 14 0
0 14 0
5.74710747111289 32 73
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
0.445893858323132 18 6
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
1.03425110452848 21 21
2.30860809448187 24 45
0 14 0
9.83067833397674 35 106
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
9.16436429560395 33 93
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
0 14 0
3.6490680880986 29 55
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
14.9648127398439 39 144
0 14 0
0 14 0
0.445893858323132 18 6
0 14 0
1.33885012365727 22 28
0 14 0
1.74352502862241 23 36
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
3.15468234582345 25 55
3.22324894836579 28 46
0 14 0
1.03425110452848 21 21
0 14 0
0 14 0
0.796158020053955 20 15
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
9.29514153279001 35 100
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0.31197236505239 17 3
0 14 0
0 14 0
0 14 0
5.91218354318907 33 83
0 14 0
0 14 0
0 14 0
0 14 0
0.796158020053955 20 15
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
0 14 0
0 14 0
4.56303012762596 26 66
7.37741224129173 27 78
7.37741224129173 27 78
0 14 0
7.37741224129173 27 78
7.83309406300054 33 81
0 14 0
3.15468234582345 25 55
0 14 0
7.37741224129173 27 78
1.03425110452848 21 21
0 14 0
7.37741224129173 27 78
0 14 0
5.89396318686882 31 76
0 14 0
0 14 0
4.56303012762596 26 66
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0.796158020053955 20 15
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
7.37741224129173 27 78
2.30860809448187 24 45
0 14 0
7.37741224129173 27 78
1.03425110452848 21 21
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
3.9767999437727 25 25
0 14 0
0 14 0
7.37741224129173 27 78
3.23793811258044 26 31
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
17.4424374708944 46 159
4.70427046461342 31 66
4.56303012762596 26 66
3.77876576797855 27 56
5.91218354318907 33 83
4.56303012762596 26 66
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
7.37741224129173 27 78
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
9.29514153279001 35 100
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0.31197236505239 17 3
0 14 0
0 14 0
10.8296185976135 39 102
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0.604359177818586 19 10
0 14 0
0 14 0
1.33885012365727 22 28
0 14 0
0 14 0
0 14 0
0 14 0
7.73728174736326 35 102
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
22.1416646211487 52 164
0 14 0
19.2569925131886 48 180
1.91098546629885 24 29
0 14 0
0 14 0
4.56303012762596 26 66
0.196264977994773 16 1
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
10.3446010093071 36 114
4.56303012762596 26 66
0 14 0
14.9648127398439 39 144
7.37741224129173 27 78
0.445893858323132 18 6
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
10.3446010093071 36 114
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
9.29514153279001 35 100
0 14 0
7.37741224129173 27 78
0 14 0
7.37741224129173 27 78
14.9648127398439 39 144
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0.604359177818586 19 10
0 14 0
2.30860809448187 24 45
4.56303012762596 26 66
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
1.74352502862241 23 36
7.37741224129173 27 78
0 14 0
0.796158020053955 20 15
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
5.234201920849 32 76
0 14 0
0 14 0
0 14 0
1.03425110452848 21 21
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0.796158020053955 20 15
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
11.1096965750842 37 123
0 14 0
7.37741224129173 27 78
10.3446010093071 36 114
0 14 0
0 14 0
0 14 0
0 14 0
0.604359177818586 19 10
7.37741224129173 27 78
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
4.56303012762596 26 66
2.59588868298294 24 21
0 14 0
0 14 0
0.604359177818586 19 10
0.796158020053955 20 15
11.3660893907222 37 121
0 14 0
1.33885012365727 22 28
7.37741224129173 27 78
1.03425110452848 21 21
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
1.74352502862241 23 36
4.56303012762596 26 66
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
4.56303012762596 26 66
2.30860809448187 24 45
1.74352502862241 23 36
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
4.56303012762596 26 66
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
2.30860809448187 24 45
0 14 0
0 14 0
7.37741224129173 27 78
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
8.52153237110929 30 81
0 14 0
7.37741224129173 27 78
3.9767999437727 25 25
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
4.56303012762596 26 66
0 14 0
7.37741224129173 27 78
0 14 0
3.15468234582345 25 55
0 14 0
0 14 0
0 14 0
1.74352502862241 23 36
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
14.9366845417967 42 127
0 14 0
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
3.15468234582345 25 55
6.67320802938928 31 64
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
1.33885012365727 22 28
1.8968616309553 23 18
0 14 0
2.30616318583033 25 37
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
1.33885012365727 22 28
0 14 0
1.33885012365727 22 28
0 14 0
0 14 0
7.37741224129173 27 78
7.37741224129173 27 78
10.1937604815016 35 64
0 14 0
0 14 0
1.74352502862241 23 36
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0.604359177818586 19 10
0 14 0
0 14 0
1.33885012365727 22 28
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
7.83309406300054 33 81
3.15468234582345 25 55
0 14 0
0.31197236505239 17 3
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0.31197236505239 17 3
1.33885012365727 22 28
0 14 0
0 14 0
2.30860809448187 24 45
0 14 0
0 14 0
1.74352502862241 23 36
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0.796158020053955 20 15
0 14 0
8.94324977514912 36 111
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
11.3660893907222 37 121
1.03425110452848 21 21
6.67320802938928 31 64
0 14 0
0 14 0
0 14 0
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
3.15468234582345 25 55
0 14 0
3.80306464879474 29 51
0 14 0
7.37741224129173 27 78
0 14 0
1.33885012365727 22 28
0 14 0
0 14 0
3.15468234582345 25 55
7.37741224129173 27 78
0 14 0
0 14 0
7.37741224129173 27 78
7.37741224129173 27 78
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
0 14 0
2.30860809448187 24 45
