"COLLES.MDM.LN" "SACKIN" "COPHENETIC"
18.136043610997 42 98
11.850879226101 39 70
4.95330620017367 26 56
16.5045151053073 44 78
2.04115577114564 20 5
58.6036033973219 77 239
7.22909335614081 31 16
2.46995938704696 24 23
0 13 0
5.39298284222674 32 34
0.463899038896737 17 2
1.25096523367732 21 8
0 13 0
18.132049767809 44 121
4.98098898620136 24 17
3.0698890117304 24 11
12.4091220365347 39 102
10.4696819649851 34 100
0.340333489148062 16 3
1.80424225835998 22 22
0.463899038896737 17 2
15.4623298725495 38 84
26.4064440436294 55 168
0.463899038896737 17 2
15.4874397252081 40 84
7.32839283425578 30 50
12.7798753566909 40 88
0.490483244155445 17 6
2.25867322457633 21 7
32.5076078311711 55 153
0.463899038896737 17 2
12.3403095745966 34 72
24.9639583182611 49 104
3.89968604589033 26 48
5.75500091407331 28 57
2.01697969793006 22 18
37.9804087886179 61 169
3.91755947339811 29 32
3.93764066260776 26 38
2.63656848593414 26 38
30.7105410333161 54 151
0.629511309456073 18 4
5.81201170672791 34 50
0.463899038896737 17 2
13.8857760607017 42 113
1.13397542841424 23 9
18.8407531154716 44 85
0.340333489148062 16 3
26.7563137913989 51 148
16.2120140941899 43 124
6.61614878609944 29 25
14.8917542885287 36 77
4.96114249931232 24 11
0.212620392827671 15 1
12.9054262720991 37 69
6.94851262553547 33 43
12.7154742245256 38 45
18.2698194715302 44 84
43.2949351137296 65 182
4.20665582034758 27 43
5.34356817748231 30 35
15.6253520147006 38 122
1.83343243892099 22 12
18.8338882035277 41 59
29.0293093485682 55 162
17.15331653529 45 103
26.1772886895786 50 168
17.891819561435 40 56
40.6904760491365 63 198
14.4409772535459 38 86
12.126799304786 42 79
23.7503722720494 53 120
14.7937708827065 41 107
15.3225847319705 45 78
17.4067496707717 40 123
0.463899038896737 17 2
2.87037530317356 24 7
14.827761704424 47 89
2.75542298797731 28 39
19.3166186610348 47 99
1.07437956151474 20 11
2.7036097051481 24 37
7.81703656806129 27 67
20.5840074812438 50 133
9.66238502018972 32 77
16.3164279332876 44 85
4.25657125184927 27 47
30.7423505904522 56 177
14.4998070334994 38 83
1.73962139586276 18 4
7.55336098004204 33 23
0.463899038896737 17 2
23.7914331422617 50 141
6.4001616468525 28 37
4.97083493230246 26 36
11.183946085042 32 71
2.09223003434689 22 36
4.89813769324077 29 52
30.258593337111 56 168
0.831926306806373 19 6
16.7869682521619 40 68
0.629511309456073 18 4
