"COLLES.MDM.LN" "SACKIN" "COPHENETIC"
409.506876586094 405 3381
353.375092879589 367 3182
223.251412469054 277 1414
184.979741760074 249 1212
464.362937935633 448 4321
345.720758737793 361 2945
253.868749036239 293 1786
412.058321300026 407 3670
163.292461691651 242 1294
236.008636038715 285 1503
363.580871735317 375 3314
293.416142102186 320 2384
408.231154229128 404 3707
551.112058209323 508 5051
247.490137251409 292 1475
188.806908830972 254 1155
364.856594092283 376 3294
340.617869309929 357 2936
332.963535168133 357 2979
298.51903153005 328 2545
367.408038806215 376 3097
468.190105006531 443 3978
303.621920957914 328 2303
301.070476243982 328 2282
302.346198600948 329 2366
366.132316449249 379 3220
303.621920957914 338 2795
293.416142102186 334 2770
451.605714365973 434 3911
343.169314023861 361 3113
252.593026679273 302 1881
306.173365671846 338 2362
385.26815180374 390 3549
378.88954001891 387 3524
310.000532742744 341 2806
377.613817661944 390 3614
248.765859608375 313 2614
443.951380224177 428 3881
355.926537593521 365 2937
473.292994434395 451 4205
369.959483520147 382 3280
373.786650591045 381 3185
413.334043656992 408 3657
412.058321300026 407 3564
306.173365671846 330 2498
220.699967755122 281 1930
378.88954001891 383 3032
361.029427021385 369 3049
385.26815180374 388 3412
487.325940361022 458 4202
340.617869309929 365 3332
420.988377798788 416 3897
290.864697388254 326 2550
479.671606219226 454 4188
332.963535168133 355 2922
279.38319617556 317 2349
454.157159079905 444 4253
357.202259950487 364 2879
290.864697388254 328 2645
336.790702239031 360 3091
255.144471393205 296 2129
349.547925808691 368 3272
303.621920957914 336 2773
537.079112282697 497 4764
306.173365671846 336 2503
396.749653016434 395 3318
362.305149378351 372 3170
348.272203451725 363 2947
318.930589241506 352 3151
418.436933084856 418 4047
464.362937935633 444 4075
449.054269652041 436 4041
362.305149378351 378 3349
267.901694962865 318 2476
344.445036380827 356 2736
414.609766013958 409 3566
417.16121072789 407 3336
284.486085603424 321 2329
304.89764331488 329 2067
308.724810385778 342 2805
331.687812811167 350 3000
455.432881436871 445 4346
350.823648165657 361 3005
123.745068625704 215 939
539.630556996629 495 4765
381.440984732842 391 3659
488.601662717988 461 4273
350.823648165657 379 3540
459.260048507769 442 4202
450.329992009007 433 3800
284.486085603424 321 2297
410.78259894306 410 3676
391.64676358857 389 2937
440.124213153279 429 4110
386.543874160706 399 3719
216.872800684224 278 1654
389.095318874638 391 3495
390.371041231604 402 3838
392.922485945536 398 3638
269.177417319831 303 2137
473.292994434395 447 4064
255.144471393205 302 1651
344.445036380827 362 3187
414.609766013958 413 3784
422.264100155754 409 3381
363.580871735317 373 3131
530.700500497867 488 4632
287.037530317356 319 1812
412.058321300026 413 3812
380.165262375876 384 3126
423.53982251272 414 3808
354.650815236555 372 3156
415.885488370924 406 3447
474.568716791361 450 4045
261.523083178035 301 1932
445.227102581143 431 3959
256.420193750171 301 2084
225.802857182987 275 1294
229.630024253885 282 1838
344.445036380827 366 3223
473.292994434395 447 3975
497.53171921675 472 4591
366.132316449249 375 3110
502.634608644614 472 4493
376.338095304978 389 3661
113.539289769976 207 700
288.313252674322 324 2379
435.021323725415 427 4026
307.449088028812 347 3029
399.301097730366 403 3676
480.947328576192 457 4228
403.128264801264 404 3677
273.004584390729 316 2407
281.934640889492 315 1868
214.321355970292 270 1635
399.301097730366 395 3172
357.202259950487 366 2938
516.66755457124 483 4822
463.087215578667 447 4248
488.601662717988 459 4259
431.194156654517 420 3631
332.963535168133 353 2891
474.568716791361 450 4147
405.679709515196 404 3535
293.416142102186 328 2209
442.675657867211 435 4074
304.89764331488 331 2195
433.745601368449 418 3691
349.547925808691 366 2905
400.576820087332 400 3672
298.51903153005 324 2204
335.514979882065 355 2740
435.021323725415 419 3258
179.87685233221 249 1073
330.412090454201 349 2861
362.305149378351 374 3223
359.753704664419 378 3464
381.440984732842 381 2861
475.844439148327 449 4076
252.593026679273 296 1483
265.350250248933 312 1976
257.695916107137 300 1526
306.173365671846 336 2355
366.132316449249 381 3419
340.617869309929 359 2854
312.551977456676 341 2719
540.906279353595 498 4766
406.955431872162 403 3408
343.169314023861 359 2702
250.041581965341 296 2027
350.823648165657 363 2808
427.366989583619 421 3966
247.490137251409 288 1785
420.988377798788 414 3671
525.597611070002 490 4851
316.379144527574 344 2747
368.683761163181 383 3477
422.264100155754 409 3319
332.963535168133 357 2927
270.453139676797 310 2172
404.40398715823 405 3763
523.04616635607 484 4593
311.27625509971 334 2445
361.029427021385 371 2890
521.770443999104 485 4585
258.971638464103 313 2626
287.037530317356 323 2556
389.095318874638 391 3366
352.099370522623 378 3382
251.317304322307 299 2245
297.243309173084 331 2763
427.366989583619 419 3803
464.362937935633 444 4214
224.52713482602 278 1562
139.053736909297 229 1169
287.037530317356 319 2368
398.0253753734 402 3656
218.14852304119 271 1196
475.844439148327 455 4256
270.453139676797 308 2215
399.301097730366 405 3648
387.819596517672 390 3155
343.169314023861 361 3035
364.856594092283 372 3066
285.76180796039 320 2667
561.317837065051 512 5000
299.794753887016 331 2815
326.584923383303 342 2489
385.26815180374 388 3411
480.947328576192 457 4451
437.572768439347 431 4037
343.169314023861 359 3052
451.605714365973 434 3913
484.77449564709 464 4517
332.963535168133 355 3127
510.28894278641 472 4294
413.334043656992 410 3574
428.642711940585 416 3710
199.0126876867 258 1516
307.449088028812 331 2612
433.745601368449 424 3771
459.260048507769 446 4273
534.527667568765 493 4755
316.379144527574 340 2378
321.482033955438 340 2425
392.922485945536 396 3558
298.51903153005 326 2281
419.712655441822 415 3425
429.918434297551 427 4160
285.76180796039 322 2087
468.190105006531 447 4288
345.720758737793 363 2898
459.260048507769 446 4450
375.062372948011 380 3177
294.691864459152 325 2377
489.877385074954 462 4467
382.716707089808 382 2850
229.630024253885 284 1765
403.128264801264 398 3435
466.914382649565 450 4259
419.712655441822 413 3673
294.691864459152 323 1986
378.88954001891 391 3638
525.597611070002 488 4732
412.058321300026 407 3376
283.210363246458 322 2189
201.564132400632 258 1262
313.827699813642 346 3031
