"COLLES.MDM.LN" "SACKIN" "COPHENETIC"
91.4461498421179 163 1033
38.4228256038187 93 499
53.358341699514 119 760
15.0386126759138 66 207
4.95451755010343 50 116
3.41006480943343 43 71
81.9348590271106 134 797
49.4701958779765 114 472
14.8020109343468 69 334
50.7632755528538 109 604
56.3191783326901 112 620
19.8711942123746 64 122
132.19430219782 190 1205
52.4715541525714 100 345
92.5071299778712 156 953
44.912553012358 93 531
12.6057372017166 57 238
3.8148785270133 43 36
69.5905095748664 131 839
79.0156917095059 150 936
33.1168231330819 94 277
55.0478189064174 112 885
51.8067034470859 104 498
70.1437530293957 128 673
16.2784459744837 55 261
11.6178389149528 59 220
40.9540251919245 104 608
8.21416068480439 54 51
21.4980941832978 80 306
108.51530813855 164 882
35.4486048363329 83 334
105.184036329162 167 1156
49.4830129277283 99 376
8.7250836264239 51 46
38.5673013524057 85 499
110.06625808361 176 1119
127.677087280937 175 1093
78.4949990061422 148 899
80.4794156050528 133 513
36.4361843377785 91 639
56.0205220268773 106 432
105.178731993019 162 1197
38.2240170748763 88 462
51.6669851513267 109 699
65.8356040242495 116 353
69.632749949792 127 536
102.949019616087 171 1239
131.25154640762 175 858
35.8958395105264 96 301
27.3297441238721 72 487
3.32641400484077 39 18
21.5139413751015 61 95
15.6856462044544 73 251
47.5380762532137 104 642
89.942536262331 137 744
47.8230778042464 101 339
68.4111402594272 122 732
54.7487390493826 116 594
22.0569571296449 76 318
38.5086392609797 98 499
76.5335951492724 143 995
113.600496399909 172 1164
15.7583192189181 54 43
49.803303395057 102 369
16.5788615875732 60 72
90.7945032850219 154 1057
23.6646642312964 64 279
16.0002814228892 70 254
90.4778810455315 152 955
2.16458184504148 37 12
44.1831599301498 91 511
16.018919676709 61 252
13.6332271811732 50 256
59.2268780178666 113 504
34.3735876348832 77 309
89.7533902302689 151 1068
1.78601129975244 33 6
52.685643342263 107 672
44.9716501397753 107 439
28.7380447557588 83 502
55.8067295414444 105 509
1.74116809501971 37 12
64.5885222705859 128 752
38.1600463100644 98 513
26.4473450803892 78 434
0.364492101990293 30 3
43.0872421626879 95 677
54.0541231196744 108 299
73.55109098122 140 708
54.3804098609389 111 489
38.8028039241022 96 423
11.0204522504932 57 219
79.5074483014119 138 879
29.1816800649204 73 133
24.9307592037408 81 263
24.6915972788103 84 354
97.8767352361386 161 999
9.13483621780825 54 106
64.7446817538033 126 533
58.0111752602377 120 767
32.2572973704935 98 499
2.05069164787474 36 9
57.3150409276805 123 872
78.5014588291141 123 741
13.6077051409709 46 36
4.6169980658187 40 21
79.7991335687344 142 836
46.6177475396959 101 579
88.8525336112872 156 1041
79.7341686137905 138 755
22.2456004244996 67 280
16.0384997538584 71 248
50.8619345106526 113 611
62.1608568736647 125 499
100.759724366063 154 683
71.948309916685 137 895
26.695704286436 81 391
92.219957812897 148 788
57.9584369870077 115 774
6.40302193450055 49 27
47.8224248345755 103 380
120.412658579161 168 1040
83.745789668247 142 708
1.33559265533582 35 13
0.699457010506748 34 8
129.82517597183 188 1260
47.5980589665772 111 481
24.1865475018017 67 286
26.4955037954378 82 342
58.2374584638523 117 692
10.818750652724 54 66
58.7931083236536 117 458
37.4789107448413 95 354
38.7177215041846 84 484
110.371350305086 164 1044
53.540571395334 116 580
37.0939502302596 83 277
44.841940513946 97 305
9.98021164356352 50 62
9.90265432135253 55 72
74.4218210299429 139 819
64.0124435295739 118 598
105.454100934675 160 1009
18.0477103183038 71 176
20.7022273421723 70 326
32.7496807313159 90 397
2.80246853948175 38 20
39.6770444972407 99 563
13.8077379488979 60 245
34.2349860850757 92 457
15.042289429004 63 325
0.51028894278641 32 4
89.0245875647309 144 782
17.0222483606268 65 86
66.6673669116439 140 948
108.660350807441 168 1075
27.1845777708491 87 383
54.835378370134 115 466
130.527536740776 180 1131
57.4263004498774 115 784
73.7547145468809 130 514
93.7167674523949 160 1144
87.401620035796 150 864
5.79218769333042 53 119
55.4708482719357 112 650
112.358040798672 164 1049
127.249861936987 178 1052
107.36198248795 158 831
67.2401404724586 124 681
4.11339962774574 46 74
39.4254331227142 90 521
18.79603090085 68 87
108.530850531884 167 979
21.6989673571717 67 256
3.52208541689022 39 12
66.6294363467922 140 988
35.0067881318939 91 441
31.5851821706741 93 364
16.7067649004662 65 150
30.107929445954 86 279
107.771296014845 167 925
78.9258514498559 139 502
67.162865685133 125 852
74.845162805909 121 736
90.9878525809508 154 1091
61.9048592105616 125 656
84.4733220086557 141 859
25.8467969842273 72 304
113.985878940933 170 1052
18.3785770298631 58 260
43.062869266158 106 522
93.5260930046262 156 1133
85.8120766850982 144 963
21.1388865781094 75 266
20.380590171003 71 368
31.8699330837592 99 564
19.9887819867174 68 75
37.7701791103933 88 520
110.928508250632 166 1033
38.9696993443975 111 604
69.6793885882195 138 889
6.15348431007142 42 16
77.0035894247823 127 584
18.7476712652712 66 348
5.25524128622256 43 24
46.2666381026641 109 489
78.9971753500942 129 581
27.0446927813052 90 466
6.20884749918121 45 23
55.8819974861451 112 411
35.6788387749821 106 550
23.696095971862 79 406
78.7797831162566 134 756
32.0539945999738 97 591
69.838578349152 137 585
35.6738846117694 100 328
2.37269327712554 41 136
141.572919975638 191 1274
11.3160609189815 62 268
63.2354215051182 124 738
32.823418989956 83 220
29.3780570537288 85 402
7.48249028553105 45 32
65.1078787476063 122 730
67.5748709514211 116 583
65.5246208598041 132 699
55.8148158407087 114 850
1.54993858181743 35 11
33.8382096545902 97 425
1.94715517642183 35 7
42.123227566985 99 598
1.71805024739066 32 7
1.78601129975244 33 6
93.2976015755767 159 951
53.3197536335615 121 564
8.67333113712688 55 179
20.5970618632652 61 263
34.0318769855846 85 271
112.352531049043 170 1035
4.87776195310539 41 14
20.1273209655374 63 245
59.9444828752529 114 600
21.4231276851686 75 371
42.1866044638666 98 417
41.2798648747205 95 486
39.8704453029653 103 702
25.3650005959536 71 298
24.1668801468483 63 71
70.5266133595144 124 772
20.9321391076104 62 136
12.4432406583051 55 90
73.6879957897361 134 925
14.5238971856314 52 257
1.71805024739066 32 7
43.671171295838 109 492
44.6645791688435 103 357
50.0704220112559 102 425
8.89473253061079 55 219
52.9317972979473 119 702
111.569375447818 165 919
144.535103073327 203 1341
87.0736145245184 142 836
9.32056146093912 55 63
45.4692783441557 98 358
28.7569262234693 73 486
14.8778984449518 56 52
35.9639867050336 88 360
0.459667157568214 31 21
135.810994442589 185 1105
40.1456590533901 93 541
21.4777176377166 81 220
48.5272342265494 108 665
28.8642324983549 84 340
92.6770225895552 158 935
20.7349180151367 76 297
43.9819371942936 109 745
12.7738787827471 58 240
9.97420077134564 57 135
141.388669528191 182 944
67.6671272300585 139 766
28.7569262234693 73 486
52.7092555577395 115 648
50.0471775564096 98 502
17.4548352336113 56 259
46.8799463294687 110 480
10.497091055869 54 60
17.2273132350137 64 64
50.2616647175996 117 663
14.5013829997213 60 74
17.5083432243111 75 342
43.5766509627138 106 705
83.139403410155 145 897
9.81736260064276 49 57
90.2513293253341 149 884
171.616208014896 220 1452
48.7223645203524 112 650
63.7103095755157 125 701
36.5290844320387 90 371
39.7220238970498 87 371
56.3947185471118 116 686
32.1130515276923 86 249
19.599937670085 75 410
63.913033834946 131 772
115.940228325937 176 1091
25.9487364746337 77 392
34.6124758244239 92 330
37.5948384932449 100 512
37.8584987621441 85 340
33.1195969821722 89 349
35.1809023196793 93 575
44.2476863107879 109 563
82.1055215466421 149 994
72.0134841624227 135 681
37.3330055894034 95 311
56.3377547153009 110 523
46.6547544145022 102 321
46.4557632217679 109 624
49.7316723309126 111 481
20.9300217437951 60 265
6.15348431007142 42 16
42.613184089346 96 575
96.8017166505063 154 1011
19.3371194929397 64 291
114.906568104298 162 938
25.264255788429 89 439
81.1849987216571 141 702
80.2979091111916 143 811
5.92105806349976 51 66
87.7901206028315 149 1044
34.9878996646627 98 429
43.9543713360229 96 406
100.970388363185 156 900
82.5692431429399 144 945
74.6405486399207 139 1001
11.5395424802224 56 167
32.4552260337871 90 436
31.4670664118221 101 447
8.19267822694648 46 54
31.7682874728524 73 301
19.412256374743 60 265
28.4199695860271 84 479
31.2278388720928 89 285
77.3728623964232 141 908
54.5397757514719 114 642
29.7305625954205 84 410
100.506321024468 147 654
83.2742627232881 141 812
137.428898014889 194 1314
63.8932825773064 125 798
8.32576696125196 40 21
18.3785770298631 58 260
6.72016573070637 62 98
